ConcentrationBROMP,ConfusionBROMP,BoredomBROMP,FrustrationBROMP,DelightBROMP
0.498227182,0.55293458,0.227738354,0.383210259,0.507004233
0.635999331,0.386214681,0.225391317,0.37735615,0.507928431
0.593924773,0.421109633,0.354294001,0.423787918,0.507928431
0.628350778,0.421109633,0.258488616,0.430158787,0.509376846
0.623674439,0.430989213,0.269882321,0.424357248,0.509376846
0.53825717,0.613352105,0.510621427,0.428874915,0.545822119
0.479062594,0.703601816,0.273033911,0.441367259,0.545822119
0.469465387,0.672491813,0.295677944,0.390883388,0.549850112
0.616218725,0.510940849,0.27236422,0.435689245,0.549850112
0.616236306,0.500841702,0.272316886,0.435689413,0.549850112
0.397990727,0.386233668,0.825211105,0.44631764,0.549850112
0.447543091,0.552988575,0.296794189,0.50499561,0.549850112
0.43243298,0.552988575,0.33402744,0.505742253,0.549850112
0.434267432,0.561696051,0.325256468,0.506276779,0.549850112
0.582747646,0.394683918,0.298807934,0.558559485,0.549850112
0.558864261,0.394683918,0.359110731,0.55972818,0.549850112
0.579423461,0.394660435,0.300553052,0.559769831,0.549850112
0.579430811,0.394660435,0.30053192,0.559769999,0.549850112
0.497383035,0.386241435,0.520214039,0.511564698,0.549850112
0.2923187,0.552944479,0.616742176,0.46637835,0.549850112
0.435903205,0.729487046,0.239905795,0.466378859,0.567123625
0.396947637,0.55293458,0.332874511,0.4165549,0.567123625
0.418400867,0.55293458,0.270517427,0.417134458,0.567123625
0.555747481,0.386214681,0.271416923,0.417707732,0.567123625
0.551640791,0.386214681,0.278154767,0.418397246,0.567123625
0.532206172,0.386214681,0.321300547,0.419916635,0.567123625
0.543950051,0.386214681,0.285296926,0.420664623,0.567123625
0.50659852,0.386214681,0.374491548,0.423084069,0.58630296
0.543987292,0.393672699,0.269613629,0.417220941,0.58630296
0.540708601,0.460284443,0.278832203,0.423804262,0.58630296
0.547100426,0.460284443,0.262841841,0.423857351,0.586720591
0.543948845,0.465336835,0.269584252,0.417885056,0.586720591
0.542097574,0.465336835,0.274804829,0.418141498,0.586720591
0.541717968,0.463699857,0.274373956,0.418380093,0.586720591
0.545411505,0.531768646,0.265152606,0.418409251,0.586720591
0.544940049,0.531768646,0.266425044,0.418456798,0.58709583
0.533621751,0.526705519,0.29680335,0.412888284,0.591660616
0.535427338,0.526705519,0.292914239,0.407176251,0.594899875
0.486838529,0.520526741,0.440569064,0.403705939,0.615547076
0.528496209,0.386214681,0.317836568,0.422420533,0.617942628
0.529590673,0.386214681,0.315273775,0.42263687,0.61959934
0.390828043,0.386214681,0.693148912,0.423313946,0.61959934
0.386898069,0.729479143,0.367869915,0.436499823,0.635968355
0.39901659,0.55293458,0.331499037,0.436567086,0.636469683
0.536708795,0.386214681,0.333791973,0.430444825,0.63716107
0.537773478,0.386214681,0.330856611,0.424280011,0.637374234
0.536670304,0.386214681,0.334169994,0.418187147,0.637951956
0.525178344,0.40136929,0.363368069,0.412651686,0.637951956
0.530033075,0.468277546,0.342432288,0.376539651,0.637951956
0.534458556,0.468277546,0.32888984,0.376582059,0.638282378
0.532266364,0.468277546,0.331864106,0.370795499,0.639348301
0.532022853,0.468277546,0.32954094,0.365037848,0.640350342
0.522479007,0.45250628,0.343698832,0.359729168,0.644593751
0.520805054,0.45250628,0.335489368,0.354454334,0.648812504
0.381218511,0.45250628,0.536128351,0.361251921,0.648812504
0.334288967,0.729479143,0.27682491,0.412445651,0.664604912
0.38710926,0.55293458,0.154459338,0.412580668,0.66558789
0.367261807,0.55293458,0.175683769,0.413692155,0.673621253
0.264039163,0.386214681,0.50972295,0.420790319,0.673621253
0.316729298,0.55293458,0.071193974,0.43013251,0.673621253
0.377142914,0.729479143,0.041204364,0.431002936,0.68883309
0.385863464,0.55293458,0.035748663,0.431311171,0.690962843
0.513580244,0.386214681,0.037645385,0.425860159,0.690962843
0.515180813,0.386214681,0.034957007,0.426425162,0.690962843
0.523789633,0.386214681,0.031224149,0.426501206,0.69148846
0.523424799,0.386214681,0.031113461,0.420405266,0.692059938
0.521688249,0.389988397,0.031653932,0.414404051,0.692059938
0.523506998,0.456446038,0.031072917,0.414471019,0.690896306
0.217736887,0.55293458,0.954509553,0.382105005,0.330977523
0.458804938,0.55293458,0.382355146,0.382951703,0.330977523
0.45887214,0.55293458,0.382578391,0.383677129,0.336382166
0.599241898,0.397056464,0.377226396,0.441991355,0.336382166
0.44460435,0.561915627,0.427533774,0.436552173,0.336382166
0.459099598,0.561915627,0.383134472,0.436935416,0.336382166
0.57954071,0.39487963,0.441079559,0.43815861,0.345226663
0.572571569,0.39487963,0.464278699,0.433327794,0.355429727
0.588812355,0.386214681,0.412576773,0.377069068,0.355429727
0.212981082,0.386214681,0.99309631,0.402668448,0.355429727
0.38243426,0.55293458,0.640875636,0.409589959,0.361605993
0.363817208,0.55293458,0.697437615,0.411231119,0.361605993
0.492907768,0.386214681,0.717396501,0.41298676,0.361605993
0.383357134,0.55293458,0.640028049,0.413170524,0.362993128
0.493702693,0.409148303,0.716154802,0.459794358,0.362993128
0.373922647,0.409148303,0.923734914,0.473297005,0.41748982
0.272721301,0.576470069,0.900974265,0.478363894,0.457064211
0.346295041,0.576470069,0.753041397,0.478533949,0.4584041
0.327095386,0.595009611,0.800571692,0.532142082,0.4584041
0.466195415,0.404478997,0.787206697,0.480390949,0.46394696
0.461128369,0.425393778,0.792736677,0.474927777,0.46394696
0.47235553,0.493008653,0.768373267,0.475112606,0.46394696
0.458500692,0.493008653,0.798570685,0.475946292,0.470538037
0.47018415,0.473928118,0.77365089,0.424155952,0.471706148
0.378450366,0.473928118,0.905831552,0.422569959,0.471706148
0.30449023,0.615939898,0.823826702,0.436198721,0.48919258
0.317218741,0.675280388,0.79511575,0.436548737,0.506705501
0.317575916,0.729479143,0.847090112,0.438165786,0.524201982
0.333887619,0.55293458,0.959377276,0.440069539,0.0023483
0.380329586,0.55293458,0.818109804,0.440684679,0.524201982
0.492349581,0.386214681,0.782509003,0.442436352,0.524201982
0.504260749,0.386214681,0.84427523,0.443372178,0.531689115
0.516570638,0.386214681,0.822823154,0.437349158,0.533399872
0.518178953,0.386214681,0.819915047,0.431237961,0.534253392
0.46890282,0.424699145,0.895957532,0.479457045,0.534253392
0.502171342,0.424699145,0.849923134,0.492621913,0.538366892
0.500287266,0.438092096,0.850629104,0.486837888,0.538366892
0.492835329,0.526805229,0.858860293,0.500315353,0.544869563
0.507275981,0.526805229,0.835166677,0.493997855,0.544869563
0.503549363,0.48689902,0.840703346,0.44193999,0.546353593
0.286924262,0.48689902,0.985220648,0.44694233,0.633414517
0.33992413,0.573496296,0.838527615,0.511937989,0.633414517
0.339936157,0.552950779,0.838503578,0.511938216,0.633414517
0.199074789,0.552950779,0.974568195,0.520776871,0.633414517
0.233509242,0.552950779,0.943876561,0.525901736,0.633414517
0.304019036,0.552950779,0.842957055,0.525940608,0.633701223
0.277140747,0.592913688,0.884590995,0.475092951,0.633701223
0.348841888,0.596205353,0.931127673,0.479208627,0.663471956
0.289850113,0.688424253,0.845139117,0.479283726,0.662242248
0.258315636,0.688424253,0.910039489,0.482092096,0.636842738
0.404114741,0.529210754,0.884472505,0.477333066,0.611682571
0.302051368,0.6523339,0.843707331,0.536125574,0.611672508
0.430963428,0.386224174,0.843693949,0.536125743,0.611669763
0.380011408,0.386224174,0.922655532,0.539625289,0.555314514
0.287682372,0.552944479,0.889355278,0.541362239,0.541669911
0.249369395,0.552944479,0.94523135,0.54645542,0.464990091
0.250168084,0.55293458,0.951018188,0.499712438,0.389141729
0.322566591,0.563462721,0.864574418,0.552680513,0.380852047
0.293362026,0.563462721,0.912295299,0.555479127,0.367836661
0.33429875,0.563462721,0.850991379,0.555632378,0.367168232
0.459138919,0.409289871,0.86141798,0.549901102,0.368451343
0.467780338,0.476467574,0.847723917,0.556189427,0.368531005
0.459143077,0.465830358,0.860982615,0.504350159,0.372764229
0.462741068,0.465830358,0.855227077,0.498211088,0.37460763
0.457444592,0.465830358,0.863021239,0.492288262,0.378577843
0.462834245,0.45250628,0.854622822,0.486044407,0.379366822
0.462314873,0.45250628,0.855357699,0.479815271,0.380258635
0.458122031,0.459310501,0.860334503,0.47377294,0.380908496
0.457483869,0.527368559,0.857705354,0.436236483,0.38151494
0.461081336,0.527368559,0.85141099,0.436276667,0.38191773
0.443750528,0.527368559,0.866156939,0.430896418,0.390322532
0.457488602,0.527368559,0.84360979,0.4247548,0.390863113
0.421070095,0.520526741,0.874996482,0.420309384,0.408519255
0.446583617,0.45250628,0.830269771,0.445402109,0.411039332
0.447877125,0.386214681,0.825457263,0.43930447,0.412512732
0.449158383,0.386214681,0.822038698,0.433140683,0.4131252
0.449577421,0.386214681,0.820724332,0.433170883,0.413433482
0.437979021,0.400064227,0.838025736,0.427530191,0.41477466
0.4462887,0.468977028,0.822477792,0.440041558,0.415592027
0.445472939,0.468977028,0.824070678,0.433919636,0.415838534
0.435363683,0.468977028,0.842467244,0.434477146,0.421528388
0.284421686,0.56926,0.884460692,0.474242353,0.396683379
0.220431156,0.554971461,0.960859602,0.481562314,0.374061492
0.321461714,0.55293458,0.827429334,0.481607866,0.373944905
0.315025391,0.562439721,0.837217987,0.481988725,0.374984951
0.445051858,0.470976211,0.832460152,0.482342462,0.378583911
0.449352594,0.470976211,0.824670235,0.476115404,0.378825932
0.41190809,0.470976211,0.884601158,0.477957622,0.397721557
0.443875571,0.470985282,0.835241873,0.524138231,0.39772309
0.361289671,0.461395948,0.938493612,0.528129554,0.408320632
0.300258506,0.552943579,0.861572596,0.540722951,0.408321221
0.275934533,0.552943579,0.900618806,0.480230286,0.41187825
0.346838243,0.386223311,0.945108999,0.508188845,0.421394594
0.263230981,0.55293458,0.911644277,0.459054525,0.424396817
0.252285217,0.55293458,0.910490138,0.473753013,0.428449568
0.356894932,0.386214681,0.925885303,0.496551833,0.275720878
0.247902831,0.55293458,0.912053048,0.509582787,0.436464923
0.216572643,0.55293458,0.938139774,0.546639115,0.443578568
0.191022861,0.55293458,0.960033326,0.542360311,0.453288573
0.225812068,0.55293458,0.919215188,0.554636485,0.455870277
0.213693458,0.55293458,0.9281608,0.574445352,0.459715237
0.33383698,0.386214681,0.911542956,0.583408012,0.299038858
0.296273806,0.386214681,0.93946227,0.580152588,0.303845572
0.226501873,0.55293458,0.869335569,0.580119137,0.467570832
0.332841586,0.394376249,0.870249396,0.573554623,0.468245361
0.322077173,0.48261073,0.872869276,0.572580836,0.476714075
0.323937601,0.48261073,0.861279453,0.534221296,0.477920295
0.323905762,0.495575336,0.840435403,0.533636987,0.478922817
0.330366907,0.563407616,0.827407891,0.533523683,0.478011734
0.26831952,0.554953376,0.925195158,0.528740725,0.473663438
0.22102995,0.565722706,0.825751651,0.535000056,0.473632175
0.210787749,0.584059563,0.847342052,0.534201814,0.47518888
0.322755886,0.480956201,0.836830331,0.533786321,0.479073984
0.326645496,0.480956201,0.829109036,0.527360519,0.479313257
0.281149575,0.480956201,0.906875593,0.5245988,0.505503435
0.297446744,0.413645665,0.884167069,0.536844939,0.508030534
0.193511158,0.56262735,0.88750616,0.55414959,0.510303275
0.262244843,0.386214681,0.931543029,0.583489946,0.346597321
0.179906723,0.55293458,0.914577624,0.597879307,0.518887035
0.183148437,0.55293458,0.898024879,0.607029525,0.520793089
0.278835638,0.386214681,0.897072851,0.616150263,0.352705773
0.167390824,0.386214681,0.985738234,0.604660006,0.36680676
0.173825774,0.55293458,0.89784175,0.604639322,0.538092359
0.172362288,0.556283552,0.893128263,0.604465967,0.538321122
0.259868741,0.469746599,0.897146983,0.603754169,0.543606595
0.263006184,0.469746599,0.886083649,0.597335467,0.544063182
0.247276489,0.469746599,0.861523187,0.595791054,0.555526019
0.26346812,0.469763829,0.82600172,0.63941011,0.55552781
0.253855303,0.466388242,0.844294402,0.638686919,0.55651118
0.261880896,0.452537847,0.826029195,0.685642356,0.556512679
0.241622248,0.452537847,0.863331171,0.684204182,0.55860225
0.258505899,0.386253517,0.826088223,0.732751036,0.558603176
0.258511758,0.38623712,0.826073618,0.689672011,0.558603361
0.155402975,0.38623712,0.962880722,0.68147958,0.570499895
0.151863884,0.552943579,0.827652995,0.640070508,0.570842048
0.140280495,0.581008361,0.859938527,0.63881199,0.572547148
0.191620839,0.560370399,0.906312727,0.585463824,0.577205849
0.138921835,0.656051993,0.844425286,0.547383306,0.578040865
0.143282008,0.656051993,0.828528276,0.547318175,0.578560736
0.210757394,0.492491301,0.860225278,0.539740568,0.588922226
0.179177924,0.463967553,0.909982076,0.529681501,0.618888613
0.462387253,0.55293458,0.363665493,0.369250822,0.330977523
0.50961739,0.55293458,0.239105491,0.369571757,0.330977523
0.482760157,0.55293458,0.307106578,0.371065345,0.342306945
0.303152762,0.386214681,0.968163673,0.381501849,0.474944222
0.449237161,0.567058792,0.409298478,0.388029793,0.474944222
0.427343528,0.567058792,0.479599721,0.38952026,0.474944222
0.438381686,0.567058792,0.444704104,0.390283416,0.474944222
0.570494497,0.3998895,0.467278722,0.39126383,0.483084844
0.524037954,0.449452872,0.615456568,0.439210044,0.483084844
0.419545642,0.6024248,0.508404761,0.446476177,0.491282075
0.382955238,0.6024248,0.627709951,0.449187475,0.491282075
0.402070624,0.6024248,0.567550143,0.450556514,0.502235627
0.375039247,0.6024248,0.654336585,0.453103984,0.522588181
0.407646472,0.55293458,0.551303076,0.402277144,0.526913292
0.508459128,0.422004469,0.666559445,0.449648707,0.526913292
0.538966417,0.429950992,0.576055525,0.508816506,0.526913292
0.540415988,0.429950992,0.571748363,0.509180959,0.52979181
0.520923445,0.429950992,0.631747512,0.504119118,0.539756455
0.541544955,0.429950992,0.568996066,0.497873263,0.540393621
0.536206712,0.393946605,0.585776627,0.43966274,0.540393621
0.374377193,0.386214681,0.884337683,0.396651255,0.540393621
0.366779139,0.615939898,0.592299412,0.415655655,0.557738137
0.350755138,0.729479143,0.726213612,0.418400369,0.574942952
0.417815489,0.55293458,0.606439751,0.418789518,0.574942952
0.519452747,0.386214681,0.59188308,0.420899331,0.574942952
0.553170407,0.386214681,0.622510845,0.421108376,0.576602212
0.551633245,0.386214681,0.627676045,0.415203934,0.578610852
0.516361416,0.416198328,0.728754311,0.462567187,0.578610852
0.547045314,0.416198328,0.645572645,0.469039246,0.57996719
0.54396921,0.423624159,0.65243393,0.463041903,0.57996719
0.46882168,0.589199197,0.811949119,0.466940421,0.609871134
0.397153977,0.682165176,0.64869758,0.479681061,0.609871134
0.343758617,0.654501954,0.777010188,0.430503984,0.631432699
0.528622931,0.490776294,0.647711755,0.424346492,0.631704162
0.524396972,0.489156047,0.658169244,0.418407762,0.631704162
0.522143211,0.466345348,0.662355605,0.418713397,0.634015511
0.52285991,0.466345348,0.66069926,0.425115223,0.634015511
0.524261669,0.466345348,0.656917194,0.425246061,0.634998914
0.513214308,0.47677948,0.688757123,0.471545617,0.634998914
0.520585067,0.470795415,0.668701034,0.471747505,0.636485007
0.518496043,0.4698343,0.672611591,0.465720104,0.636485007
0.515968869,0.546929517,0.677120811,0.466078461,0.639120236
0.521550958,0.546929517,0.663129598,0.459861875,0.63697537
0.516728204,0.536534449,0.689154188,0.408889202,0.624598771
0.52638664,0.536534449,0.664042085,0.402864171,0.622932852
0.525036769,0.529598454,0.67339834,0.397043727,0.617489663
0.528983158,0.45250628,0.663696258,0.397107782,0.616112751
0.526632648,0.456784561,0.669040702,0.391227522,0.616187244
0.528484322,0.526246765,0.663386218,0.391281032,0.616632445
0.52420293,0.526246765,0.669512693,0.350081569,0.616742763
0.527843926,0.526246765,0.658224384,0.355899385,0.617071626
0.515208422,0.526246765,0.678690485,0.350707518,0.622170365
0.52553228,0.521943006,0.648236039,0.350755423,0.622584095
0.525968974,0.520526741,0.646399665,0.345035684,0.622771031
0.519792035,0.528561502,0.661669014,0.339625128,0.622904152
0.524830569,0.528561502,0.647245868,0.339650831,0.622916055
0.501649055,0.528561502,0.712203444,0.340677651,0.631852399
0.518975507,0.528561502,0.665360331,0.352264539,0.632940281
0.515292177,0.528561502,0.675978359,0.34678137,0.635245181
0.508438502,0.535256959,0.690430524,0.353070458,0.635472814
0.51807262,0.535256959,0.663490131,0.36474753,0.635486057
0.511641023,0.535256959,0.678902573,0.365062661,0.638107562
0.517626082,0.535276883,0.662140139,0.421159489,0.638108038
0.517645795,0.535276883,0.662083361,0.421159599,0.638108081
0.392010492,0.52054673,0.888275157,0.427167752,0.640269612
0.311138971,0.552954378,0.791088446,0.461157158,0.641146203
0.354336283,0.552954378,0.671198026,0.461196914,0.641449821
0.425789968,0.464048819,0.805678811,0.406552626,0.642369252
0.480418518,0.532118008,0.674308752,0.4127299,0.641058611
0.475215493,0.532118008,0.695965835,0.413215352,0.63361737
0.484048008,0.464064212,0.671771161,0.458628904,0.633596
0.484063637,0.464064212,0.671729188,0.458629017,0.633593486
0.450720774,0.386229353,0.787638984,0.461233388,0.575610875
0.441278834,0.386229353,0.842072021,0.46540274,0.519311194
0.363813928,0.552949879,0.727455836,0.472792799,0.505811387
0.305998661,0.55293458,0.873162924,0.426717768,0.395377711
0.428630748,0.729479143,0.645811615,0.426718434,0.41223084
0.390781844,0.55293458,0.769408052,0.429318703,0.368473471
0.435714452,0.55293458,0.650125978,0.429360014,0.368122195
0.571382762,0.390761935,0.657742668,0.423355746,0.368751907
0.569585178,0.457252586,0.660378263,0.38686189,0.369540818
0.572656979,0.457252586,0.650876792,0.386908884,0.370070306
0.570004617,0.457252586,0.656839531,0.381078352,0.371830929
0.567697603,0.457252586,0.660914182,0.375354314,0.374420606
0.39087682,0.45250628,0.912361597,0.383316535,0.400540822
0.3910788,0.729479143,0.699521353,0.403084012,0.422489164
0.253090797,0.55293458,0.908518196,0.411643845,0.446114219
0.369517658,0.729479143,0.694568639,0.413809011,0.468983307
0.396315059,0.55293458,0.608429613,0.414315156,0.474359311
0.519367493,0.386214681,0.64262115,0.409296817,0.47709306
0.525977728,0.386214681,0.616867078,0.416051116,0.478597312
0.506507957,0.386214681,0.659976962,0.417453694,0.481934785
0.497754392,0.386214681,0.669857732,0.419016817,0.485566146
0.508344895,0.386214681,0.63155967,0.419831022,0.48742187
0.510236467,0.386214681,0.620105478,0.420420591,0.493541439
0.356547604,0.386214681,0.882832242,0.421974564,0.509890925
0.346197495,0.615939898,0.591525008,0.428695501,0.528438878
0.340953194,0.615939898,0.602268249,0.429410907,0.547247394
0.327029212,0.729479143,0.702935279,0.432022958,0.569453677
0.36723219,0.55293458,0.840876496,0.432150036,0.002832052
0.477001526,0.386214681,0.641128359,0.427297372,0.583783852
0.469433321,0.386214681,0.649512082,0.428774169,0.597940008
0.487352187,0.386214681,0.592261761,0.422989684,0.601774865
0.482641968,0.386214681,0.59890076,0.423543659,0.60272757
0.307985846,0.55293458,0.704723313,0.43851274,0.626523505
0.328728845,0.55293458,0.628561653,0.439548327,0.635915564
0.267647669,0.55293458,0.81848603,0.4452022,0.644377561
0.327935776,0.584783734,0.631385764,0.446567202,0.662160064
0.329275649,0.729479143,0.685708335,0.448952564,0.680793499
0.356621409,0.55293458,0.592290611,0.44953146,0.685548212
0.501391087,0.386214681,0.563887403,0.443340271,0.686063929
0.502068822,0.386214681,0.56157435,0.437124923,0.686236788
0.49536208,0.394298208,0.579226107,0.431238089,0.686658805
0.500676952,0.460935331,0.562747678,0.437485492,0.686696519
0.500046801,0.460935331,0.564718125,0.437539832,0.687141714
0.461786741,0.460935331,0.678495796,0.433153502,0.70195778
0.49472156,0.460945281,0.58149883,0.478969332,0.701958522
0.494726629,0.452516201,0.581483254,0.478969615,0.70195886
0.41473768,0.452516201,0.794930044,0.482803891,0.706400947
0.332452958,0.552944479,0.66831591,0.508875376,0.712300058
0.341309893,0.552944479,0.639963911,0.509053179,0.713648828
0.464463386,0.386214681,0.671863437,0.451053676,0.718757414
0.4764223,0.386222448,0.63753297,0.497102346,0.718757964
0.476427744,0.386222448,0.637517035,0.497102516,0.718758147
0.360256244,0.386222448,0.889752274,0.502810885,0.724663646
0.295422701,0.552942679,0.773464578,0.51711809,0.726295986
0.310601758,0.600471296,0.731255318,0.517660771,0.740509789
0.302429986,0.600463435,0.754663142,0.466126463,0.754565147
0.302659236,0.600463435,0.754173084,0.466882492,0.767956634
0.282743245,0.55293458,0.852586806,0.470052583,0.770605081
0.327341271,0.55293458,0.748092636,0.47022653,0.771722948
0.461150179,0.386214681,0.745163782,0.464015228,0.772288484
0.461368191,0.386214681,0.744652498,0.464079175,0.772698297
0.446148932,0.386214681,0.780009956,0.458571846,0.777666824
0.457335992,0.386214681,0.754528716,0.452419295,0.77844989
0.45763363,0.386214681,0.753847912,0.446247828,0.779020062
0.453303052,0.393070788,0.762022492,0.440284083,0.779242656
0.456758852,0.461532214,0.753410567,0.440357681,0.77970736
0.456877975,0.461532214,0.753266903,0.434186825,0.779751859
0.450164082,0.461532214,0.769714608,0.43455186,0.782052088
0.456670861,0.461539452,0.75465584,0.480390076,0.782052437
0.391964666,0.454383179,0.88128821,0.483551349,0.784431155
0.226283855,0.552941779,0.9390221,0.533215129,0.788289994
0.315369232,0.72948489,0.839415248,0.53371277,0.800074264
0.20417953,0.552941779,0.970500854,0.541089396,0.80470836
0.237232346,0.591078135,0.949785576,0.492653077,0.817702302
0.257336357,0.663783969,0.92179223,0.494731409,0.828981716
0.278262484,0.729479143,0.903224622,0.496552307,0.839558224
0.304872438,0.55293458,0.858187076,0.496552477,0.839558304
0.266968975,0.55293458,0.885407183,0.41905791,0.840598331
0.426662879,0.386214681,0.794666995,0.419069325,0.840743537
0.424927106,0.388881578,0.780158821,0.412962046,0.840794728
0.424826169,0.457779026,0.76354134,0.41299861,0.841260652
0.422989164,0.462152006,0.766673952,0.406940992,0.842075968
0.419697773,0.469932232,0.751849173,0.400961,0.843515235
0.423703003,0.469932232,0.741264632,0.394921718,0.843544839
0.421003746,0.467134376,0.746624816,0.394990212,0.844414549
0.3806705,0.499437615,0.822469534,0.440670283,0.845375692
0.335481277,0.495036552,0.875802078,0.448519382,0.847167232
0.241178071,0.587093739,0.826249033,0.474601257,0.85695925
0.252048854,0.648346619,0.790070211,0.475123574,0.865821718
0.251248463,0.705077489,0.785093201,0.475588417,0.874159051
0.233666523,0.55293458,0.816945473,0.424490899,0.874880192
0.332926834,0.449315618,0.741929135,0.425510588,0.883163186
0.255143086,0.729479143,0.791757068,0.426047672,0.890595399
0.269521411,0.55293458,0.748403424,0.426157335,0.89154027
0.331814726,0.438890155,0.857924108,0.473152121,0.892475287
0.260593192,0.610187329,0.750651309,0.532029779,0.89255103
0.48293408,0.55293458,0.305168015,0.368318435,0.330977523
0.499383004,0.55293458,0.263307338,0.369232904,0.330977523
0.650876028,0.386214681,0.224973344,0.369275399,0.331297626
0.620406677,0.417782566,0.306515868,0.427744724,0.331297626
0.515427716,0.411405862,0.636161606,0.421390604,0.379326944
0.48966158,0.578746543,0.291961801,0.42772158,0.380458861
0.473422816,0.593075515,0.336749935,0.480608612,0.380458861
0.616896094,0.425779347,0.320803124,0.481117334,0.384271027
0.61538558,0.400306623,0.325489564,0.423395402,0.388143566
0.597469251,0.400306623,0.326856246,0.418547871,0.388143566
0.608568581,0.528828862,0.195529195,0.419133956,0.404906501
0.612175775,0.514091098,0.18893692,0.375257517,0.4218942
0.622874116,0.578396661,0.226220554,0.376283392,0.43906876
0.520650297,0.55293458,0.630815132,0.382861109,0.001669536
0.622183322,0.386214681,0.616226506,0.385042774,0.001669536
0.653553829,0.386214681,0.31731437,0.385357546,0.441663419
0.658010494,0.386214681,0.304079722,0.379424129,0.442022061
0.614912418,0.421792254,0.448622455,0.42599953,0.442022061
0.64750827,0.421792254,0.343842971,0.432473217,0.444204903
0.643623119,0.432826706,0.353332708,0.426709245,0.444204903
0.557140379,0.618896602,0.599512197,0.437606351,0.481803375
0.50069102,0.709790424,0.342569976,0.443906951,0.4823056
0.48746042,0.693601668,0.376286105,0.393513025,0.487825476
0.634697319,0.535247747,0.344389872,0.387563157,0.487825476
0.615630867,0.524014604,0.396889452,0.388565247,0.496179642
0.633112498,0.404618399,0.341984852,0.433287736,0.496179642
0.633134278,0.403074006,0.341916495,0.433287959,0.496179642
0.476270274,0.386238846,0.754814171,0.440946309,0.496179642
0.470670411,0.552959778,0.358653034,0.453623552,0.497499461
0.461974248,0.567092261,0.380049837,0.454186405,0.497499461
0.604884843,0.466751969,0.359938385,0.366972978,0.497499461
0.607697964,0.466751969,0.349455855,0.36704879,0.498145678
0.604772432,0.466751969,0.353097062,0.361391375,0.499880334
0.607368361,0.466751969,0.343952782,0.355622935,0.500325685
0.607670233,0.45250628,0.342275389,0.349874957,0.500586783
0.594528077,0.469932232,0.376899731,0.344767411,0.500586783
0.604349991,0.537998124,0.346255874,0.344857694,0.500586783
0.583798133,0.537998124,0.400552869,0.345871627,0.509466594
0.602927101,0.538012602,0.34204935,0.388804263,0.509466594
0.602938011,0.538012602,0.342015177,0.388804479,0.509466594
0.46674706,0.520541278,0.703218377,0.395183703,0.509466594
0.445407399,0.552974177,0.346074615,0.477806922,0.509466594
0.430965373,0.552974177,0.38340353,0.478519497,0.509466594
0.443363032,0.552988575,0.346448615,0.478561263,0.509466594
0.569756219,0.386266463,0.378947871,0.479183709,0.509466594
0.481484754,0.386266463,0.613452365,0.484024323,0.509466594
0.426802607,0.552963378,0.351527658,0.431986328,0.509884824
0.423839187,0.557770661,0.358782021,0.43217544,0.509884824
0.562960304,0.4613,0.357063791,0.381688629,0.511136284
0.563775334,0.4613,0.355005013,0.375823851,0.511136284
0.482811085,0.4613,0.621423603,0.379615587,0.542977497
0.414493862,0.561677738,0.401414434,0.385622772,0.54321926
0.41256234,0.559948093,0.406445055,0.385739502,0.54321926
0.5398119,0.472481929,0.436675804,0.386376775,0.548498849
0.550920056,0.472481929,0.403304474,0.380471024,0.545602367
0.533708322,0.472481929,0.4649268,0.382452452,0.489829442
0.561240042,0.472481929,0.403527115,0.377417237,0.465374638
0.57400669,0.402434476,0.375265663,0.377840506,0.454562714
0.581380946,0.386214681,0.3540741,0.38384734,0.453573747
0.573930161,0.395698298,0.372458042,0.37825046,0.454337013
0.577603026,0.466198404,0.359882482,0.378392968,0.455818116
0.578686973,0.466198404,0.356768107,0.372528001,0.45595962
0.54552768,0.466198404,0.462355193,0.374071771,0.472040264
0.573417398,0.466198404,0.375466396,0.374111411,0.472451667
0.572065704,0.4588208,0.37855541,0.368298198,0.472634519
0.562353144,0.536919314,0.402718274,0.368810798,0.47797844
0.570854327,0.536919314,0.378124362,0.368909011,0.474777057
0.563241836,0.536919314,0.40177226,0.36976311,0.454680097
0.569887645,0.468851398,0.399465903,0.376504898,0.436234922
0.580774959,0.466323948,0.374298572,0.376883636,0.428044243
0.587356575,0.45250628,0.355089235,0.370989917,0.427381194
0.580554427,0.461349861,0.371749243,0.365430842,0.428322569
0.584258841,0.532263912,0.359334465,0.365535886,0.429501796
0.584426472,0.464194577,0.358902254,0.365614941,0.429727263
0.554482562,0.464194577,0.453213046,0.367000886,0.445241795
0.580407906,0.464194577,0.372359268,0.372899844,0.44524223
0.550481285,0.455342562,0.467437335,0.385782737,0.448798909
0.552441653,0.386214681,0.462430553,0.427010543,0.451417677
0.546660377,0.386214681,0.481195815,0.464122103,0.292793604
0.567071365,0.386214681,0.398293783,0.464121947,0.292793823
0.531036637,0.386214681,0.514295539,0.512647558,0.29602335
0.533126514,0.386214681,0.491526809,0.548734056,0.460884339
0.525432556,0.386214681,0.504419692,0.587486383,0.301016554
0.522981864,0.386214681,0.499461717,0.62089176,0.303299326
0.515777923,0.386214681,0.524596727,0.65513469,0.305710183
0.513687951,0.386214681,0.511857684,0.683791508,0.307820948
0.50742737,0.386214681,0.517422795,0.71197772,0.309997451
0.489808121,0.386214681,0.558098939,0.748612481,0.313015956
